
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-17,Lions,Buccaneers,1,5:39,4,9,TAM 48,3-7,John Jett punts 13 yards,,0.070,-1.270,-1.34,13,
2000-09-17,Packers,Eagles,1,12:20,4,24,GNB 34,0-0,Josh Bidwell punts 48 yards returned by Brian Mitchell for 3 yards (tackle by Scott McGarrahan),,-1.110,-0.340,.77,48,3
2000-09-17,Eagles,Packers,1,7:53,4,13,PHI 48,0-0,Sean Landeta punts 49 yards returned by Allen Rossum for no gain,,-0.190,0.380,.57,49,
2000-09-17,Jaguars,Bengals,1,13:14,4,1,JAX 35,0-0,Bryan Barker punts 61 yards returned by Craig Yeast for 7 yards (tackle by Erik Storz),,-1.040,0.370,1.41,61,7
2000-09-17,Bengals,Jaguars,1,11:28,4,9,CIN 12,0-0,Daniel Pope punts 54 yards returned by Reggie Barlow for 12 yards (tackle by Billy Granville),,-2.490,-1.990,.50,54,12
2000-09-17,Bengals,Jaguars,1,3:20,4,8,CIN 30,0-10,Daniel Pope punts 37 yards fair catch by Reggie Barlow,,-1.370,-1.140,.23,37,
2000-09-17,Chargers,Chiefs,1,13:50,4,7,SDG 32,0-0,Darren Bennett punts 60 yards returned by Larry Parker for 17 yards (tackle by Fred McCrary),,-1.240,-0.610,.63,60,17
2000-09-17,Chiefs,Chargers,1,8:57,4,4,KAN 26,0-7,Todd Sauerbrun punts 46 yards,,-1.630,-0.940,.69,46,2
2000-09-17,Chargers,Chiefs,1,7:06,4,13,SDG 27,7-0,Darren Bennett punts 56 yards returned by Larry Parker for 8 yards (tackle by John Reeves),,-1.570,-0.610,.96,56,8
2000-09-17,Chiefs,Chargers,1,5:24,4,5,KAN 30,0-7,Todd Sauerbrun punts 70 yards touchback,,-1.370,-1.700,-0.33,70,
2000-09-17,Chiefs,Chargers,1,5:09,4,10,KAN 25,0-7,Todd Sauerbrun punts 68 yards returned by Nate Jacquet for 18 yards (tackle by Ron George),,-1.700,-0.610,1.09,68,18
2000-09-17,Ravens,Dolphins,1,11:34,4,23,RAV 38,0-0,Kyle Richardson punts 45 yards returned by Leslie Shepherd for 12 yards (tackle by Billy Davis),,-0.850,-0.870,-0.02,45,12
2000-09-17,Ravens,Dolphins,1,2:38,4,6,RAV 40,0-3,Kyle Richardson punts 39 yards returned by Jeff Ogden for 31 yards (tackle by Kyle Richardson). Penalty on Anthony Mitchell: Tripping (Declined),,-0.720,-2.390,-1.67,39,31
2000-09-17,Jets,Bills,1,13:33,4,3,BUF 45,0-0,Tom Tupa punts 45 yards touchback,,0.270,-0.280,-0.55,45,
2000-09-17,Bills,Jets,1,5:34,4,5,BUF 25,7-7,Chris Mohr punts 43 yards returned by Dedric Ward for no gain,,-1.700,-1.070,.63,43,
2000-09-17,Jets,Bills,1,4:41,4,2,NYJ 40,7-7,Tom Tupa punts 51 yards returned by Chris Watson for 13 yards (tackle by Jerald Sowell). Penalty on Chris Hayes: Face Mask (5 Yards) 5 yards,,-0.720,-0.740,-0.02,51,13
2000-09-17,Bills,Jets,1,3:04,4,4,BUF 33,7-7,Chris Mohr punts 48 yards,,-1.180,-0.150,1.03,48,
2000-09-17,Jets,Bills,1,15:00,4,11,NYJ 30,7-7,Tom Tupa punts 70 yards touchback,,-1.370,-0.280,1.09,70,
2000-09-17,49ers,Rams,1,6:51,4,4,RAM 40,7-3,Chad Stanley punts 40 yards touchback,,0.590,-0.280,-0.87,40,
2000-09-17,Rams,49ers,1,3:40,4,14,RAM 43,3-7,John Baker punts 57 yards touchback. Penalty on Rich Coady: Ineligible Downfield Kick (Declined),,-0.520,-0.280,.24,57,
2000-09-17,49ers,Rams,1,1:24,4,1,SFO 29,7-3,Chad Stanley punts 38 yards returned by Az-Zahir Hakim for 2 yards (tackle by John Engelberger),,-1.440,-1.270,.17,38,2
2000-09-17,Rams,49ers,1,0:05,4,11,RAM 34,3-7,John Baker punts 50 yards returned by Kevin Williams for 19 yards (tackle by Keith Lyle),,-1.110,-1.270,-0.16,50,19
2000-09-17,Saints,Seahawks,1,15:00,4,26,NOR 19,0-0,Toby Gowin punts 28 yards fair catch by Chris Canty,,-2.140,-2.460,-0.32,28,
2000-09-17,Saints,Seahawks,1,8:35,4,1,NOR 37,0-7,Toby Gowin punts 46 yards returned by Chris Canty for 8 yards (tackle by Donta Jones),,-0.910,-0.610,.30,46,8
2000-09-17,Seahawks,Saints,1,6:29,4,11,SEA 24,7-0,Jeff Feagles punts 56 yards,,-1.770,-0.280,1.49,56,
2000-09-18,Redskins,Cowboys,1,15:00,4,6,WAS 24,0-0,Tommy Barnhardt punts 50 yards returned by Wane McGarity for no gain,,-1.770,-0.670,1.10,50,
2000-09-18,Cowboys,Redskins,1,13:18,4,9,DAL 38,0-0,Micah Knorr punts 49 yards returned by Deion Sanders for no gain lateral to Champ Bailey for 54 yards (tackle by Darren Hambrick),,-0.850,-3.380,-2.53,49,
2000-09-18,Cowboys,Redskins,1,8:13,4,2,DAL 48,0-7,Micah Knorr punts 52 yards touchback,,-0.190,-0.280,-0.09,52,
2000-09-18,Redskins,Cowboys,1,2:53,4,7,WAS 36,7-0,Tommy Barnhardt punts 48 yards returned by Jason Tucker for 8 yards (tackle by Eddie Mason),,-0.980,-0.540,.44,48,8
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-17,Panthers,Falcons,2,15:00,4,2,CAR 48,0-3,Ken Walter punts 29 yards fair catch by Winslow Oliver,,-0.190,-0.480,-0.29,29,
2000-09-17,Falcons,Panthers,2,2:00,4,7,ATL 20,10-3,Dan Stryzinski punts 48 yards returned by Michael Bates for 5 yards (tackle by Johndale Carty),,-2.030,-1.400,.63,48,5
2000-09-17,Bears,Giants,2,7:10,4,4,CHI 31,0-7,Brent Bartholomew punts 47 yards returned by Tiki Barber for 8 yards (tackle by Patrick Mannelly),,-1.310,-0.940,.37,47,8
2000-09-17,Browns,Steelers,2,11:22,4,1,CLE 40,14-7,Chris Gardocki punts 52 yards returned by Bobby Shaw for 10 yards (tackle by David Patten). Penalty on David Patten: Face Mask (15 Yards) 15 yards,,-0.720,-1.140,-0.42,52,10
2000-09-17,Steelers,Browns,2,6:49,4,9,CLE 37,7-14,Josh Miller punts 35 yards,,0.790,0.380,-0.41,35,
2000-09-17,Browns,Steelers,2,6:34,4,7,CLE 5,14-7,Chris Gardocki punts 45 yards returned by Hank Poteat for 13 yards (tackle by Arnold Miller),,-2.490,-3.120,-0.63,45,13
2000-09-17,Browns,Steelers,2,0:37,4,1,CLE 42,14-10,Chris Gardocki punts 48 yards returned by Bobby Shaw for 7 yards (tackle by Earl Little),,-0.590,0.060,.65,48,7
2000-09-17,Buccaneers,Lions,2,8:34,4,9,DET 48,14-3,Mark Royals punts 32 yards fair catch by Desmond Howard,,0.070,0.140,.07,32,
2000-09-17,Lions,Buccaneers,2,7:52,4,1,DET 25,3-14,John Jett punts 35 yards fair catch by Karl Williams,,-1.700,-1.600,.10,35,
2000-09-17,Lions,Buccaneers,2,0:50,4,18,DET 46,3-21,John Jett punts no gain,,-0.320,-3.580,-3.26,0,
2000-09-17,Eagles,Packers,2,13:38,4,1,GNB 50,0-0,Sean Landeta punts 50 yards touchback,,-0.060,-0.280,-0.22,50,
2000-09-17,Eagles,Packers,2,9:42,4,14,PHI 47,0-0,Sean Landeta punts 41 yards fair catch by Allen Rossum,,-0.260,0.350,.61,41,
2000-09-17,Packers,Eagles,2,7:52,4,2,GNB 20,0-0,Josh Bidwell punts 48 yards returned by Brian Mitchell for 12 yards (tackle by Mike Morton). Penalty on Damon Moore: Offensive Holding 10 yards,,-2.030,-1.200,.83,48,12
2000-09-17,Packers,Eagles,2,1:06,4,10,GNB 38,0-3,Josh Bidwell punts 49 yards fair catch by Brian Mitchell,,-0.850,0.320,1.17,49,
2000-09-17,Jaguars,Bengals,2,13:51,4,20,JAX 48,10-0,Bryan Barker punts 37 yards returned by Craig Yeast for 12 yards (tackle by Danny Clark),,-0.190,-0.740,-0.55,37,12
2000-09-17,Bengals,Jaguars,2,2:02,4,11,CIN 1,0-10,Daniel Pope punts 45 yards,,-2.490,-2.520,-0.03,45,
2000-09-17,Jaguars,Bengals,2,1:34,4,20,JAX 44,10-0,Bryan Barker punts 43 yards returned by Craig Yeast for 16 yards (tackle by Rayna Stewart),,-0.460,-0.870,-0.41,43,16
2000-09-17,Chiefs,Chargers,2,14:21,4,9,KAN 45,0-10,Todd Sauerbrun punts 52 yards returned by Nate Jacquet for 5 yards (tackle by Ron George),,-0.390,0.380,.77,52,5
2000-09-17,Chargers,Chiefs,2,12:25,4,2,SDG 16,10-0,Darren Bennett punts 64 yards returned by Larry Parker for 7 yards (tackle by Reggie Rusk),,-2.390,-0.740,1.65,64,7
2000-09-17,Chargers,Chiefs,2,8:15,4,13,SDG 28,10-7,Darren Bennett punts 52 yards,,-1.500,-0.280,1.22,52,
2000-09-17,Chiefs,Chargers,2,2:00,4,6,SDG 49,7-10,Todd Sauerbrun punts 31 yards fair catch by Nate Jacquet,,0.000,-0.040,-0.04,31,
2000-09-17,Chargers,Chiefs,2,1:38,4,19,SDG 9,10-7,Darren Bennett punts 46 yards returned by Kevin Lockett for 10 yards (tackle by David Binn),,-2.490,-2.590,-0.10,46,10
2000-09-17,Ravens,Dolphins,2,11:20,4,18,RAV 32,0-6,Kyle Richardson punts 41 yards fair catch by Leslie Shepherd,,-1.240,-0.740,.50,41,
2000-09-17,Dolphins,Ravens,2,8:11,4,3,RAV 47,6-0,Matt Turk punts 47 yards touchback,,0.130,-0.280,-0.41,47,
2000-09-17,Ravens,Dolphins,2,6:12,4,3,RAV 40,0-6,Kyle Richardson punts 39 yards,,-0.720,-1.400,-0.68,39,16
2000-09-17,Dolphins,Ravens,2,2:21,4,1,RAV 44,6-0,Matt Turk punts 44 yards touchback,,0.330,-0.280,-0.61,44,
2000-09-17,Patriots,Vikings,2,8:29,4,4,NWE 38,7-14,Lee Johnson punts 26 yards,,-0.850,-2.060,-1.21,26,11
2000-09-17,Vikings,Patriots,2,1:13,4,9,MIN 35,21-7,Mitch Berger punts 47 yards returned by Troy Brown for 13 yards (tackle by Lemanski Hall),,-1.040,-1.000,.04,47,13
2000-09-17,Bills,Jets,2,14:12,4,23,BUF 7,7-7,Chris Mohr punts 48 yards returned by Dedric Ward for 19 yards (tackle by Raion Hill),,-2.490,-3.180,-0.69,48,19
2000-09-17,Bills,Jets,2,7:41,4,7,BUF 41,7-14,Chris Mohr punts 31 yards,,-0.650,-0.810,-0.16,31,
2000-09-17,Jets,Bills,2,5:13,4,10,BUF 35,14-7,Tom Tupa punts 28 yards,,0.970,0.380,-0.59,28,
2000-09-17,Broncos,Raiders,2,9:23,4,2,DEN 32,24-23,Tom Rouen punts blocked by Randy Jordan recovered by Randy Jordan and returned 3 yards touchdown,,-1.240,-7.000,-5.76,0,3
2000-09-17,Raiders,Broncos,2,1:11,4,18,RAI 38,24-24,Shane Lechler punts 45 yards fair catch by Deltha O'Neal,,-0.850,0.060,.91,45,
2000-09-17,Rams,49ers,2,9:13,4,13,RAM 15,3-10,John Baker punts 47 yards returned by Kevin Williams for no gain,,-2.440,-1.470,.97,47,
2000-09-17,49ers,Rams,2,8:15,4,12,SFO 36,10-3,Chad Stanley punts 41 yards fair catch by Az-Zahir Hakim,,-0.980,-0.480,.50,41,
2000-09-17,Seahawks,Saints,2,0:38,4,23,SEA 44,7-10,Jeff Feagles punts 43 yards returned by Chad Morton for 6 yards (tackle by Maurice Kelly),,-0.460,-0.150,.31,43,6
2000-09-18,Redskins,Cowboys,2,10:45,4,9,DAL 43,7-14,Tommy Barnhardt punts 23 yards fair catch by Jason Tucker,,0.400,-0.280,-0.68,23,
2000-09-18,Cowboys,Redskins,2,5:36,4,21,DAL 21,14-7,Micah Knorr punts 44 yards returned by Deion Sanders for 12 yards (tackle by Joe Bowden). Penalty on Matt Stevens: Offensive Holding 10 yards,,-1.960,-0.610,1.35,44,12
2000-09-18,Redskins,Cowboys,2,0:58,4,17,WAS 43,7-14,Tommy Barnhardt punts 36 yards returned by Jason Tucker for 6 yards (tackle by Shawn Barber),,-0.520,-0.740,-0.22,36,6
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-17,Panthers,Falcons,3,15:00,4,10,CAR 40,10-10,Ken Walter punts blocked by Elijah Williams recovered by Brian Kozlowski and returned 6 yards,,-0.720,-4.170,-3.45,0,6
2000-09-17,Panthers,Falcons,3,9:58,4,5,CAR 42,10-10,Ken Walter punts 49 yards returned by Winslow Oliver for no gain. Penalty on Brian Kozlowski: Offensive Holding 4 yards,,-0.590,0.380,.97,49,
2000-09-17,Falcons,Panthers,3,4:22,4,5,ATL 34,10-10,Dan Stryzinski punts 45 yards fair catch by Michael Bates,,-1.110,-0.340,.77,45,
2000-09-17,Panthers,Falcons,3,3:26,4,5,CAR 40,10-10,Ken Walter punts 34 yards,,-0.720,-0.670,.05,34,
2000-09-17,Bears,Giants,3,13:21,4,9,CHI 46,7-7,Brent Bartholomew punts 43 yards,,-0.320,0.370,.69,43,
2000-09-17,Giants,Bears,3,13:21,4,7,NYG 38,7-7,Brad Maynard punts 57 yards returned by Glyn Milburn for 10 yards (tackle by Jason Whittle). Penalty on Jerry Azumah: Running Into the Kicker (Declined),,-0.850,0.220,1.07,57,10
2000-09-17,Bears,Giants,3,9:03,4,18,CHI 7,7-7,Brent Bartholomew punts 37 yards,,-2.490,-2.720,-0.23,37,
2000-09-17,Bears,Giants,3,5:26,4,11,CHI 21,7-14,Brent Bartholomew punts 52 yards returned by Tiki Barber for 12 yards (tackle by Warrick Holdman),,-1.960,-1.530,.43,52,12
2000-09-17,Browns,Steelers,3,4:41,4,1,CLE 14,17-20,Chris Gardocki punts 49 yards (tackle by Earl Little),,-2.470,-3.380,-0.91,49,30
2000-09-17,Steelers,Browns,3,2:13,4,14,CLE 37,20-17,Josh Miller punts 34 yards,,0.790,0.380,-0.41,34,
2000-09-17,Lions,Buccaneers,3,5:20,4,28,DET 44,10-24,John Jett punts 41 yards returned by Karl Williams for no gain. Penalty on Marquis Walker: Illegal Motion (Declined),,-0.460,0.220,.68,41,
2000-09-17,Eagles,Packers,3,11:15,4,14,PHI 44,3-0,Sean Landeta punts 42 yards returned by Allen Rossum for 10 yards (tackle by Jason Bostic),,-0.460,-0.540,-0.08,42,10
2000-09-17,Eagles,Packers,3,4:55,4,13,PHI 17,3-3,Sean Landeta punts 55 yards returned by Allen Rossum for 7 yards (tackle by Rashard Cook),,-2.320,-1.270,1.05,55,7
2000-09-17,Packers,Eagles,3,3:22,4,18,GNB 27,3-3,Josh Bidwell punts 46 yards returned by Brian Mitchell for 12 yards (tackle by Chris Gizzi),,-1.570,-1.530,.04,46,12
2000-09-17,Eagles,Packers,3,1:44,4,18,PHI 31,3-3,Sean Landeta punts 41 yards returned by Allen Rossum for 72 yards. Penalty on K.D. Williams: Illegal Block Above the Waist 10 yards,,-1.310,-1.990,-0.68,41,72
2000-09-17,Bengals,Jaguars,3,14:04,4,8,CIN 27,0-10,Daniel Pope punts 34 yards fair catch by Reggie Barlow,,-1.570,-1.530,.04,34,
2000-09-17,Jaguars,Bengals,3,12:52,4,3,JAX 46,10-0,Bryan Barker punts 35 yards returned by Craig Yeast for 4 yards (tackle by Erik Storz),,-0.320,-0.480,-0.16,35,4
2000-09-17,Bengals,Jaguars,3,1:22,4,16,CIN 32,0-10,Daniel Pope punts 35 yards returned by Reggie Barlow for 11 yards (tackle by Canute Curtis),,-1.240,-1.860,-0.62,35,11
2000-09-17,Jaguars,Bengals,3,0:06,4,15,JAX 39,10-0,Bryan Barker punts 39 yards,,-0.780,-0.740,.04,39,5
2000-09-17,Chiefs,Chargers,3,14:36,4,10,KAN 26,14-10,Todd Sauerbrun punts 54 yards returned by Nate Jacquet for 6 yards (tackle by Andre O'Neal),,-1.630,-0.670,.96,54,6
2000-09-17,Patriots,Vikings,3,13:46,4,8,NWE 47,7-21,Lee Johnson punts 36 yards fair catch by David Palmer,,-0.260,0.060,.32,36,
2000-09-17,Vikings,Patriots,3,12:06,4,21,MIN 6,21-7,Mitch Berger punts 47 yards. Penalty on Tony George: Unnecessary Roughness 15 yards,,-2.490,-1.070,1.42,47,
2000-09-17,Patriots,Vikings,3,10:39,4,4,NWE 38,7-21,Lee Johnson punts 46 yards returned by David Palmer for -3 yards (tackle by Shockmain Davis),,-0.850,0.320,1.17,46,-3
2000-09-17,Bills,Jets,3,4:43,4,1,NYJ 50,14-24,Chris Mohr punts 23 yards,,-0.060,-0.740,-0.68,23,
2000-09-17,Raiders,Broncos,3,3:53,4,13,RAI 17,24-27,Shane Lechler punts 48 yards returned by Deltha O'Neal for 8 yards (tackle by Calvin Branch),,-2.320,-1.800,.52,48,8
2000-09-17,49ers,Rams,3,13:38,4,5,SFO 25,17-17,Chad Stanley punts 40 yards returned by Az-Zahir Hakim for 5 yards (tackle by Jeff Posey),,-1.700,-1.600,.10,40,5
2000-09-17,49ers,Rams,3,4:59,4,1,RAM 44,17-24,Chad Stanley punts 36 yards fair catch by Az-Zahir Hakim,,0.330,0.380,.05,36,
2000-09-17,Saints,Seahawks,3,8:01,4,6,NOR 36,10-10,Toby Gowin punts 38 yards returned by Chris Canty for 6 yards (tackle by Darren Perry),,-0.980,-1.070,-0.09,38,6
2000-09-17,Saints,Seahawks,3,4:15,4,4,NOR 29,10-10,Toby Gowin punts 46 yards returned by Chris Canty for 11 yards (tackle by Donta Jones). Penalty on Ike Charlton: Face Mask (15 Yards) 12 yards,,-1.440,0.320,1.76,46,11
2000-09-18,Redskins,Cowboys,3,9:41,4,1,WAS 39,7-17,Tommy Barnhardt punts 43 yards returned by Jason Tucker for -2 yards (tackle by Eddie Mason),,-0.780,0.140,.92,43,-2
2000-09-18,Redskins,Cowboys,3,2:54,4,3,DAL 46,14-17,Tommy Barnhardt punts 32 yards fair catch by Jason Tucker,,0.200,0.280,.08,32,
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-17,49ers,Rams,4,6:37,4,3,SFO 35,24-34,Chad Stanley punts 45 yards muffed catch by Az-Zahir Hakim recovered by Az-Zahir Hakim and returned for no gain,0,-1.040,-0.410,.63,45,
2000-09-18,Cowboys,Redskins,4,15:00,4,8,DAL 36,17-14,Micah Knorr punts 46 yards muffed catch by Deion Sanders recovered by Deion Sanders and returned for no gain,0,-0.980,-0.410,.57,46,
2000-09-17,Jets,Bills,4,4:44,4,2,NYJ 39,24-14,Tom Tupa punts 34 yards returned by Chris Watson for no gain. Chris Watson fumbles recovered by Chris Hayes at BUF-28. Penalty on Ken Irvin: Defensive Offside (Declined),-1,-0.780,3.840,4.62,34,
2000-09-17,Jets,Bills,4,13:22,4,7,NYJ 16,24-14,Tom Tupa punts 46 yards returned by Chris Watson for 9 yards (tackle by Chris Hayes). Chris Watson fumbles recovered by Bernie Parmalee at 50,-3,-2.390,2.260,4.65,46,9
2000-09-17,Falcons,Panthers,4,15:00,4,2,CAR 49,10-10,Dan Stryzinski punts 49 yards touchback,,0.000,-0.280,-0.28,49,
2000-09-17,Panthers,Falcons,4,11:15,4,10,CAR 45,10-10,Ken Walter punts 35 yards returned by Winslow Oliver for no gain,,-0.390,-0.280,.11,35,
2000-09-17,Falcons,Panthers,4,10:23,4,2,ATL 28,10-10,Dan Stryzinski punts 38 yards,,-1.500,-1.200,.30,38,
2000-09-17,Bears,Giants,4,14:52,4,9,CHI 33,7-14,Brent Bartholomew punts 48 yards returned by Tiki Barber for 6 yards (tackle by Jerry Azumah),,-1.180,-0.610,.57,48,6
2000-09-17,Giants,Bears,4,12:04,4,6,NYG 29,14-7,Brad Maynard punts 45 yards returned by Glyn Milburn for 10 yards (tackle by Ron Dixon),,-1.440,-1.330,.11,45,10
2000-09-17,Bears,Giants,4,9:24,4,8,CHI 50,7-14,Brent Bartholomew punts 50 yards touchback,,-0.060,-0.280,-0.22,50,
2000-09-17,Giants,Bears,4,3:07,4,14,CHI 38,14-7,Brad Maynard punts 38 yards touchback,,0.720,-0.280,-1.00,38,
2000-09-17,Steelers,Browns,4,10:49,4,5,CLE 41,20-20,Josh Miller punts 37 yards,,0.530,0.380,-0.15,37,
2000-09-17,Buccaneers,Lions,4,15:00,4,4,TAM 21,24-10,Mark Royals punts 42 yards fair catch by Desmond Howard. Penalty on DET: Tripping 10 yards,,-1.960,-0.740,1.22,42,
2000-09-17,Buccaneers,Lions,4,4:29,4,13,TAM 46,31-10,Mark Royals punts 35 yards returned by Desmond Howard for 17 yards (tackle by Brian Kelly),,-0.320,-1.330,-1.01,35,17
2000-09-17,Eagles,Packers,4,10:30,4,11,PHI 16,3-3,Sean Landeta punts 42 yards returned by Allen Rossum for no gain. Penalty on Mike Caldwell: Face Mask (15 Yards) 15 yards,,-2.390,-2.720,-0.33,42,
2000-09-17,Eagles,Packers,4,8:11,4,18,PHI 42,3-3,Sean Landeta punts 38 yards,,-0.590,-0.340,.25,38,
2000-09-17,Packers,Eagles,4,6:14,4,4,GNB 27,3-3,Josh Bidwell punts 33 yards returned by Brian Mitchell for 3 yards (tackle by Mike Morton),,-1.570,-1.800,-0.23,33,3
2000-09-17,Eagles,Packers,4,5:21,4,13,PHI 40,3-3,Sean Landeta punts 60 yards touchback,,-0.720,-0.280,.44,60,
2000-09-17,Bengals,Jaguars,4,13:25,4,4,CIN 33,0-10,Daniel Pope punts 39 yards returned by Reggie Barlow for 17 yards (tackle by Adrian Ross),,-1.180,-1.930,-0.75,39,17
2000-09-17,Jaguars,Bengals,4,11:31,4,3,CIN 35,10-0,Bryan Barker punts 31 yards,,0.990,0.380,-0.61,31,
2000-09-17,Bengals,Jaguars,4,7:07,4,16,JAX 50,0-10,Daniel Pope punts 50 yards touchback. Penalty on Damon Griffin: Illegal Touch Kick (Declined),,-0.060,-0.280,-0.22,50,
2000-09-17,Jaguars,Bengals,4,5:31,4,8,JAX 22,10-0,Bryan Barker punts 50 yards returned by Craig Yeast for 10 yards (tackle by Kiwaukee Thomas),,-1.900,-1.470,.43,50,10
2000-09-17,Chargers,Chiefs,4,1:36,4,10,SDG 23,10-42,Darren Bennett punts 64 yards returned by Kevin Lockett for 8 yards (tackle by Rogers Beckett),,-1.830,-0.340,1.49,64,8
2000-09-17,Dolphins,Ravens,4,6:55,4,4,MIA 46,19-6,Matt Turk punts 54 yards touchback,,-0.320,-0.280,.04,54,
2000-09-17,Vikings,Patriots,4,13:34,4,4,MIN 21,21-7,Mitch Berger punts 41 yards returned by Kevin Faulk for 19 yards (tackle by Chris Walsh),,-1.960,-2.720,-0.76,41,19
2000-09-17,Vikings,Patriots,4,6:33,4,2,NWE 38,21-13,Mitch Berger punts 26 yards returned by Kevin Faulk for 3 yards (tackle by Moe Williams),,0.720,0.220,-0.50,26,3
2000-09-17,Patriots,Vikings,4,2:51,4,16,NWE 45,13-21,Lee Johnson punts 43 yards fair catch by David Palmer,,-0.390,0.350,.74,43,
2000-09-17,Vikings,Patriots,4,2:15,4,1,MIN 21,21-13,Mitch Berger punts 43 yards returned by Kevin Faulk for no gain,,-1.960,-1.330,.63,43,
2000-09-17,Bills,Jets,4,7:08,4,2,BUF 31,14-24,Chris Mohr punts 46 yards returned by Dedric Ward for 8 yards (tackle by Ethan Albright),,-1.310,-1.000,.31,46,8
2000-09-17,Saints,Seahawks,4,9:23,4,5,NOR 34,10-17,Toby Gowin punts 46 yards returned by Chris Canty for 7 yards (tackle by Robert Wilson),,-1.110,-0.740,.37,46,7
2000-09-17,Seahawks,Saints,4,0:12,4,13,SEA 16,20-10,Jeff Feagles punts 24 yards,,-2.390,0.140,2.53,24,
2000-09-18,Redskins,Cowboys,4,14:01,4,11,WAS 33,14-17,Tommy Barnhardt punts 47 yards fair catch by Jason Tucker,,-1.180,-0.340,.84,47,
2000-09-18,Cowboys,Redskins,4,5:34,4,3,DAL 35,24-21,Micah Knorr punts 41 yards fair catch by Deion Sanders,,-1.040,-0.540,.50,41,
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-24,Falcons,Rams,1,15:00,4,8,ATL 30,0-0,Dan Stryzinski punts 45 yards muffed catch by Dexter McCleon recovered by Bob Christian and returned for no gain,0,-1.370,4.240,5.61,45,
2000-09-24,Lions,Bears,1,12:12,4,2,DET 39,0-0,John Jett punts 49 yards muffed catch by Glyn Milburn recovered by Glyn Milburn and returned for 2 yards (tackle by Kevin O'Neill),0,-0.780,0.140,.92,49,2
2000-09-24,Saints,Eagles,1,9:38,4,4,NOR 45,0-0,Toby Gowin punts 37 yards muffed catch by Jason Bostic recovered by Chris Oldham and returned for no gain,0,-0.390,4.240,4.63,37,
2000-09-24,Falcons,Rams,1,6:33,4,27,ATL 22,7-3,Dan Stryzinski punts 40 yards,,-1.900,-1.470,.43,40,
2000-09-24,Bears,Lions,1,15:00,4,3,CHI 39,0-0,Brent Bartholomew punts 30 yards fair catch by Desmond Howard,,-0.780,-1.000,-0.22,30,
2000-09-24,Bears,Lions,1,10:47,4,1,CHI 25,0-0,Brent Bartholomew punts 34 yards fair catch by Desmond Howard,,-1.700,-1.660,.04,34,
2000-09-24,Bears,Lions,1,6:30,4,1,CHI 34,0-7,Brent Bartholomew punts 22 yards,,-1.110,-1.860,-0.75,22,
2000-09-24,Lions,Bears,1,4:48,4,25,DET 42,7-0,John Jett punts 45 yards fair catch by Glyn Milburn,,-0.590,0.320,.91,45,
2000-09-24,Bears,Lions,1,14:38,4,3,CHI 49,0-7,Brent Bartholomew punts 7 yards,,-0.130,-1.860,-1.73,7,
2000-09-24,Cardinals,Packers,1,12:19,4,13,CRD 31,0-0,Scott Player punts 54 yards returned by Allen Rossum for 45 yards (tackle by Scott Player). Penalty on Allen Rossum: Illegal Block Above the Waist 8 yards,,-1.310,0.380,1.69,54,45
2000-09-24,Packers,Cardinals,1,10:14,4,9,GNB 22,0-0,Josh Bidwell punts 40 yards returned by Mac Cody for 11 yards (tackle by Chris Gizzi),,-1.900,-2.190,-0.29,40,11
2000-09-24,Cardinals,Packers,1,8:43,4,5,GNB 46,0-0,Scott Player punts 46 yards touchback,,0.200,-0.280,-0.48,46,
2000-09-24,Cardinals,Packers,1,1:14,4,6,CRD 46,0-7,Scott Player punts 39 yards fair catch by Allen Rossum,,-0.320,0.220,.54,39,
2000-09-24,Cowboys,49ers,1,9:25,4,8,SFO 35,0-0,Micah Knorr punts 35 yards touchback,,0.970,-0.280,-1.25,35,
2000-09-24,49ers,Cowboys,1,7:25,4,4,SFO 47,0-0,Chad Stanley punts 52 yards,,-0.260,0.380,.64,52,
2000-09-24,Cowboys,49ers,1,5:30,4,8,DAL 3,0-0,Micah Knorr punts 60 yards returned by Kevin Williams for 15 yards (tackle by Chris Brazzell),,-2.490,-2.390,.10,60,15
2000-09-24,Dolphins,Patriots,1,10:10,4,17,MIA 40,0-0,Matt Turk punts 40 yards fair catch by Troy Brown,,-0.720,-0.340,.38,40,
2000-09-24,Patriots,Dolphins,1,7:49,4,3,NWE 28,0-0,Lee Johnson punts 54 yards returned by Ben Kelly for 10 yards (tackle by Tony Carter),,-1.500,-0.810,.69,54,10
2000-09-24,Saints,Eagles,1,13:11,4,12,NOR 43,0-0,Toby Gowin punts 44 yards fair catch by Brian Mitchell,,-0.520,0.320,.84,44,
